unique_id,block_num,unit_count,case_type_name,submission_year,block_address,occupancy_type,occupancy_or_vacancy_date,occupancy_or_vacancy_date_year,bedroom_count,bathroom_count,square_footage,monthly_rent,base_rent_includes_water,base_rent_includes_natural_gas,base_rent_includes_electricity,base_rent_includes_refuse_recycling,base_rent_includes_other_utilities,past_occupancy,vacancy_date,signature_date,occupancy_or_vacancy_date_history,year_property_built,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at,rent_min,rent_max,rent_avg
-516386547372274019,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1994/05/01,1994,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
-7840953001888624672,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",2002/08/01,2002,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
397570154313233383,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",2010/09/01,2010,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
-3753696511896600579,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1979/03/01,1979,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
5783236720077354387,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1993/12/01,1993,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
1248914217641907076,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",,"Year Unknown (more than 20 years)",0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
2492522153809133415,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1992/07/01,1992,0,0.5,"0-250 Sq.Ft",$1-$250,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1,250,126
-3686906514507717963,0558,8,"Housing Inventory - Unit information (2024)",2024,"2300 Block of VALLEJO ST","Occupied by non-owner",2023/09/01,2023,2,2,"1501-1750 Sq.Ft",$5001-$5250,Y,N,N,Y,,No,,2024/03/11,,1904,"POINT (-122.4359481 37.795175163)",Marina,2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",5001,5250,5126
8415519581641243587,0558,8,"Housing Inventory - Unit information (2024)",2024,"2300 Block of VALLEJO ST","Occupied by non-owner",2023/01/01,2023,2,2,"1501-1750 Sq.Ft",$5501-$5750,Y,N,N,Y,,,,2024/03/11,,1904,"POINT (-122.4359481 37.795175163)",Marina,2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",5501,5750,5626
1363107131951850093,0558,8,"Housing Inventory - Unit information (2024)",2024,"2300 Block of VALLEJO ST","Occupied by non-owner",1999/05/01,1999,1,1,"501-750 Sq.Ft",$751-$1000,Y,N,N,Y,,,,2024/03/11,,1904,"POINT (-122.4359481 37.795175163)",Marina,2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
5274423152402895861,0558,8,"Housing Inventory - Unit information (2024)",2024,"2300 Block of VALLEJO ST","Occupied by non-owner",1998/02/01,1998,1,1,"501-750 Sq.Ft",$751-$1000,N,N,N,N,,,,2024/03/11,,1904,"POINT (-122.4359481 37.795175163)",Marina,2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
-6204585648871532593,0558,8,"Housing Inventory - Unit information (2024)",2024,"2300 Block of VALLEJO ST","Occupied by non-owner",2022/01/01,2022,1,1,"501-750 Sq.Ft",$2001-$2250,N,N,N,N,,No,,2024/03/11,,1904,"POINT (-122.4359481 37.795175163)",Marina,2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
859334318237543011,0558,8,"Housing Inventory - Unit information (2024)",2024,"2300 Block of VALLEJO ST","Occupied by non-owner",2014/06/06,2014,2,1,"1001-1250 Sq.Ft",$3751-$4000,Y,N,N,Y,,,,2024/03/11,,1904,"POINT (-122.4359481 37.795175163)",Marina,2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3751,4000,3876
6611223354027367415,0558,8,"Housing Inventory - Unit information (2024)",2024,"2300 Block of VALLEJO ST","Occupied by non-owner",2021/07/04,2021,2,1,"1001-1250 Sq.Ft",$3251-$3500,Y,N,N,Y,,No,,2024/03/11,,1904,"POINT (-122.4359481 37.795175163)",Marina,2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
-3028298613112016485,0558,8,"Housing Inventory - Unit information (2024)",2024,"2300 Block of VALLEJO ST","Occupied by non-owner",2018/10/01,2018,2,1,"1251-1500 Sq.Ft",$1501-$1750,N,N,N,Y,,,,2024/03/11,,1904,"POINT (-122.4359481 37.795175163)",Marina,2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-6923810393152072737,5574,1,"Housing Inventory - Unit information (2024)",2024,"100 Block of FAITH ST","Occupied by non-owner",2024/02/01,2024,3,1,"1501-1750 Sq.Ft",$3251-$3500,N,N,N,Y,,,,2024/03/11,,1956,"POINT (-122.406405182 37.744249621)","Bernal Heights",9,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
-2821934685792983467,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2012/09/01,2012,0,1,"251-500 Sq.Ft",$1251-$1500,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
6277128439731460589,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2023/06/14,2023,0,1,"251-500 Sq.Ft",$2001-$2250,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
-98445564740088548,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2022/09/15,2022,1,1,"251-500 Sq.Ft",$2501-$2750,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-8668868295209663370,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2023/02/10,2023,0,1,"251-500 Sq.Ft",$1251-$1500,Y,Y,N,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-5997162059038750532,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2018/12/01,2018,0,1,"251-500 Sq.Ft",$1501-$1750,Y,Y,N,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-2761354819186703882,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2014/01/16,2014,0,1,"251-500 Sq.Ft",$1501-$1750,Y,Y,N,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-7847201276562975630,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2010/05/01,2010,0,1,"251-500 Sq.Ft",$1001-$1250,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
2633566767214228776,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2021/07/01,2021,0,1,"251-500 Sq.Ft",$1501-$1750,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-7024935170858587671,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2021/03/01,2021,0,1,"251-500 Sq.Ft",$1751-$2000,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1751,2000,1876
-8383366346640165971,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2004/07/01,2004,1,1,"251-500 Sq.Ft",$1751-$2000,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1751,2000,1876
-39517551291569853,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2023/01/22,2023,0,1,"251-500 Sq.Ft",$1251-$1500,Y,Y,N,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-6180007853905146228,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2021/01/01,2021,1,1,"251-500 Sq.Ft",$2001-$2250,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
4496427192636069635,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2022/12/15,2022,0,1,"251-500 Sq.Ft",$1501-$1750,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-7770604877207678325,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",1995/08/17,1995,0,1,"251-500 Sq.Ft",$751-$1000,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
3767897115129520905,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2019/09/15,2019,1,1,"251-500 Sq.Ft",$1501-$1750,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
218667627052843615,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2023/07/01,2023,1,1,"251-500 Sq.Ft",$2251-$2500,Y,Y,N,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
8350572049003253620,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2021/12/01,2021,1,1,"251-500 Sq.Ft",$2001-$2250,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
1420454763245265330,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2011/07/20,2011,0,1,"251-500 Sq.Ft",$1251-$1500,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-108951429530686506,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2023/03/15,2023,0,1,"251-500 Sq.Ft","$0 (no rent paid by the occupant)",Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
-5378744639531988989,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2022/12/01,2022,0,1,"251-500 Sq.Ft",$2251-$2500,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-3831564783050689586,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2012/09/01,2012,1,1,"251-500 Sq.Ft",$1251-$1500,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
3979640877271734837,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2019/01/15,2019,1,1,"251-500 Sq.Ft",$2501-$2750,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
3251238521403595325,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",1989/11/25,1989,0,1,"251-500 Sq.Ft",$751-$1000,Y,Y,N,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
-5880194992762940051,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2004/09/15,2004,0,1,"251-500 Sq.Ft",$1001-$1250,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
-4388822348979499677,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2021/05/08,2021,0,1,"251-500 Sq.Ft",$1751-$2000,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1751,2000,1876
7449916931489835673,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2013/05/15,2013,0,1,"251-500 Sq.Ft",$1251-$1500,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
8137120545248827844,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2023/01/30,2023,1,1,"251-500 Sq.Ft",$2251-$2500,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-3455018234087250683,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2022/12/15,2022,0,1,"251-500 Sq.Ft",$1501-$1750,Y,Y,N,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-4695343151571344406,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2022/02/01,2022,1,1,"251-500 Sq.Ft",$2001-$2250,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
2193877443427002200,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2023/05/01,2023,0,1,"251-500 Sq.Ft",$2001-$2250,Y,Y,Y,N,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
7051803919795713432,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2010/04/01,2010,0,1,"251-500 Sq.Ft",$1001-$1250,Y,Y,Y,N,,,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
5637513804704819649,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2008/11/01,2008,1,1,"251-500 Sq.Ft",$1001-$1250,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
-4583751881804205767,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",1977/05/12,1977,0,1,"251-500 Sq.Ft",$501-$750,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
7628694815024976165,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2023/01/01,2023,0,1,"251-500 Sq.Ft",$2001-$2250,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
6365629618952345001,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2004/10/01,2004,0,1,"251-500 Sq.Ft",$1001-$1250,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
5911201843603822190,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2010/12/01,2010,0,1,"251-500 Sq.Ft",$1251-$1500,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-5546523704897139136,1894,37,"Housing Inventory - Unit information (2024)",2024,"1500 Block of GREAT HWY","Occupied by non-owner",2011/05/15,2011,0,1,"251-500 Sq.Ft",$1251-$1500,Y,Y,Y,Y,,No,,2024/03/12,,1907,"POINT (-122.508938005 37.757487708)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-7329914945561578820,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1997/06/01,1997,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
1743890299022195809,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1991/02/01,1991,0,0.5,"0-250 Sq.Ft",$1-$250,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1,250,126
-8803399656521019955,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1979/11/01,1979,0,0.5,"0-250 Sq.Ft",$1-$250,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1,250,126
-7436885574968334603,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1991/02/01,1991,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
8506912015996529968,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",2017/01/01,2017,0,0.5,"0-250 Sq.Ft",$751-$1000,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
7311174490208034875,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1997/05/01,1997,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
3869138044225335740,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1994/11/01,1994,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
-526779676792556439,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1995/11/11,1995,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
-4167150273600463686,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",2007/01/01,2007,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
-7785799866464694907,1668,12,"Housing Inventory - Unit information (2022)",2022,"800 Block of 26TH AVE","Occupied by non-owner",2000/06/01,2000,0,1,"251-500 Sq.Ft",$2001-$2250,Y,N,N,Y,other(parking),,,2022/06/22,,1927,"POINT (-122.485260562 37.773457225)","Outer Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
-3696061935592899931,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",1991/12/03,1991,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
7003965531979774829,0209,40,"Housing Inventory - Unit information (2024)",2024,"800 Block of GRANT AVE","Occupied by non-owner",2019/10/20,2019,0,0.5,"0-250 Sq.Ft",$751-$1000,Y,N,N,Y,,No,,2024/03/11,,1908,"POINT (-122.406321854 37.794712388)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
-5919623818702315479,1744,15,"Housing Inventory - Unit information (2024)",2024,"1200 Block of 07TH AVE","Occupied by non-owner",2016/07/07,2016,0,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,,,2024/03/11,,1924,"POINT (-122.464198007 37.765517692)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-1246598863763189583,1744,15,"Housing Inventory - Unit information (2024)",2024,"1200 Block of 07TH AVE","Occupied by non-owner",2023/01/01,2023,1,1,"751-1000 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/11,,1924,"POINT (-122.464198007 37.765517692)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-8460516355441803506,1744,15,"Housing Inventory - Unit information (2024)",2024,"1200 Block of 07TH AVE","Occupied by non-owner",2022/08/01,2022,1,1,"751-1000 Sq.Ft",$2751-$3000,Y,N,N,Y,,,,2024/03/11,,1924,"POINT (-122.464198007 37.765517692)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-2093008753484085585,6782,1,"Housing Inventory - Unit information (2024)",2024,"200 Block of TINGLEY ST","Occupied by non-owner",2022/09/01,2022,3,1,"1501-1750 Sq.Ft",$5251-$5500,N,N,N,N,,No,,2024/03/11,,1932,"POINT (-122.435108671 37.730329276)","Outer Mission",11,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",5251,5500,5376
5484472748269457406,1744,15,"Housing Inventory - Unit information (2024)",2024,"1200 Block of 07TH AVE","Occupied by non-owner",2011/02/01,2011,2,2,"1001-1250 Sq.Ft",$2251-$2500,Y,N,N,Y,,,,2024/03/11,,1924,"POINT (-122.464198007 37.765517692)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-4747068602576794052,1744,15,"Housing Inventory - Unit information (2024)",2024,"1200 Block of 07TH AVE","Occupied by non-owner",2022/04/01,2022,0,1,"501-750 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/11,,1924,"POINT (-122.464198007 37.765517692)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-7191190549091653781,1744,15,"Housing Inventory - Unit information (2024)",2024,"1200 Block of 07TH AVE","Occupied by non-owner",2022/04/15,2022,0,1,"501-750 Sq.Ft",$2001-$2250,N,N,N,N,,No,,2024/03/11,,1924,"POINT (-122.464198007 37.765517692)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
